ts,symbol,price,ema20,ema50,rsi14,buy_signal
2026-02-23 11:00:00,ETH/USDC,1918.44,1899.0212069004178,1899.8031198588696,68.86157171306147,False
2026-02-23 11:00:00,ETH/USDC,1918.44,1899.0212069004178,1899.8031198588696,68.86157171306147,False
2026-02-23 11:00:00,ETH/USDC,1918.44,1899.0212069004178,1899.8031198588696,68.86157171306147,False
2026-02-23 11:00:00,ETH/USDC,1918.44,1899.0212069004178,1899.8031198588696,68.86157171306147,False
2026-02-23 11:15:00,ETH/USDC,15m,1914.66,20,50,14,45.0,65.0,1900.5106157611524,1900.3848253111134,64.65446228294815,False
2026-02-23 11:30:00,ETH/USDC,15m,1912.48,20,50,14,45.0,65.0,1901.6505571216917,1900.8598399646364,62.29081132436734,False
2026-02-23 11:30:00,ETH/USDC,15m,1912.48,20,50,14,45.0,65.0,1901.6505571216917,1900.8598399646364,62.29081132436734,False
